uid,ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,data
CPaO6MQcqRjYzi3bi,1545466965.774867,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C4aXIz3B2g7igmxRfl,1545466984.163861,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CBYUuY2pgjkIsUzfF5,1545466982.806388,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
Cj0Ity20BL9gEfCl8g,1545466963.220078,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CkzllmIoKtchNMwY6,1545466985.582801,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C3zVfc33SfZuaUGj1,1545466977.651099,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CAqLQD24LoxGPTca9d,1545466979.385591,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CqlMl346gxqfccG2m7,1545466969.124454,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CDFoFW3orrqDMETyi1,1545415533.528229,192.168.1.195,123.0,81.2.248.189,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -,"0,0,0,0.0,1.0,76.0,0.0,0.0,Benign,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0"
Ch1g802kM7jQMWor54,1545466969.489756,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
Cw1llq2QPkAfhFOap4,1545466971.552326,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C0YzZe1dtD962Fbb5k,1545466972.860077,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C1jtSp4wuqf0Qo1vE2,1545466984.205338,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CLyyIM0uAlVMxgxA3,1545466971.972327,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CJhI7P3gaUKT9X5F06,1545426305.902367,192.168.1.195,60154.0,66.67.61.168,63798.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,-   Malicious   PartOfAHorizontalPortScan,"0,0,0,0.0,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
C2j4Zh1dBdPeJweJVd,1545466968.913075,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C9C9Hg123lEKU2Y5Yg,1545466984.199855,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CAu3rzSHj9Uv7S8va,1545457290.475100,192.168.1.195,25344.0,50.50.50.53,53.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,-   Benign   -,"0,0,0,0.0,1.0,40.0,0.0,0.0,Benign,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
Cvs4WZ1anwduRn1VQf,1545466970.517920,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CcgtsUxMNB3roH0Hj,1545466982.607018,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CCo9Yx1noEOrGFM0kg,1545466988.803711,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C0q8yC16ZevA6foGd8,1545466974.140589,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CF1HGZ3nzCrM5M2vTi,1545466965.240431,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
Ca3uxu1UjUhci1n2v1,1545466968.226217,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C4cmQ83zc310uoqybj,1545466975.693969,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CyRRKl2Xyxg1Zs8dX3,1545466983.032508,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CVmHCEdVj8R57qRj1,1545466986.521264,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CKJ6S11IwbvRpIlTW8,1545466962.766349,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
Cpv0sh1E2GtFFm2F6k,1545466982.684709,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C1ZXlY3pGa0Jh3F70i,1545466969.533227,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CAY6tW2x7Xnfg9JyC8,1545466988.115117,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C1qU972ppU32NTz3rf,1545466961.745178,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CwowDc1f8Mu110R2Ld,1545466969.083489,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
Cf4VBvNciSyUrXVQh,1545466968.190501,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CwmFUJ2PoG99ZaUfYl,1545466985.608786,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CVSwGd32ntDrIIexcg,1545466974.228294,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C50FYRklNYezXMSKc,1545466971.939111,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CgKdlv18UzjDLS3Ca2,1545466961.736425,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
Cs0LQzEJ4kENUxSbc,1545466971.886138,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CEJSIN1lx5h3c1Cbse,1545466979.459807,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CkTm5JpLXgq7knD2l,1545466967.861193,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CzXNxL1PUoUrTPXH72,1545413258.458253,192.168.1.195,123.0,195.113.144.201,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -,"0,0,0,0.0,1.0,76.0,0.0,0.0,Benign,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0"
Co7NNo2RL4QucyAcJe,1545410663.457755,192.168.1.195,123.0,37.187.104.44,123.0,udp,-,0.030720,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -,"0.030720,48,48,0.0,1.0,76.0,1.0,76.0,Benign,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0"
Cq0w421isHL4atHVJe,1545466966.850511,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CaOz0Z1jYwPiE0clvd,1545432666.458657,192.168.1.195,123.0,89.221.210.188,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -,"0,0,0,0.0,1.0,76.0,0.0,0.0,Benign,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0"
CtJswu3YXK7t2MRvT3,1545466963.330776,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CPeY3X1BUvSHn9ix89,1545466974.376203,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CrPTJU2DX2bQzWP0ef,1545466988.123349,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C6m6G64io7sASNWkXa,1545466980.488963,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C0PoAf3MJfpuUs4p75,1545466974.315992,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CojLq64ONaNTTAq7ff,1545466974.247028,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CiKKfMp0pBFKSd4aa,1545466978.899871,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CB0qTm467Qz0rHFrvh,1545466968.130030,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CtOLGX1q2R4GGVMIE,1545466964.570570,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C9ipNg3tqGiSsBelIa,1545466977.716310,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CleHJL3N0Nw7NBIqU3,1545466974.085384,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CjXHYZ1NhVRcMjinIe,1545466964.406663,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C0I1Qe3asaL3oruCv2,1545466980.489219,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CYeHye2ej8Lqrb2gAe,1545466960.740002,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CNHGJk4P3G3DA7zew8,1545466960.666036,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C5BXLf1jGL32tXKhl2,1545466985.413649,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CaLq4e3x4oOl38ceqk,1545466975.493822,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CPIOHTczOwIZ9ItJc,1545466984.366496,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C0ZfE73nmxTNYf7aJd,1545466966.927468,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CMLWrz1VhkcgrV9Aeg,1545466975.716937,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
ClCxNW2q1hJKwYv141,1545466975.141766,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C0pgSL20KKTURUFo5d,1545466968.988282,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CC7Wk41nr8Rk7kjMca,1545466959.605401,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CizFJB2abypUMKMAl4,1545466964.341687,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CHWag33ELUOoHChTkd,1545466987.800784,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CEZVk83pNy2V36Unce,1545466987.554682,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CnaaaN3DcL4xvRG0K,1545466982.950574,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CUfDol2XWsHBeAMMRh,1545466965.619714,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C9cekj2YWXiBX0Kaze,1545466959.568415,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C6iWXg3o65JhPFo8O8,1545417078.465566,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.002998,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -,"0.002998,48,48,0.0,1.0,76.0,1.0,76.0,Benign,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0"
Co8SFEt7Na4tbkQz2,1545466974.341730,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CPh7S537qLrxQkBtG5,1545466986.843331,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CFboGq2OU91fOY6K7b,1545466977.940418,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C43bJp0JZuOa2giH8,1545466960.830200,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CbWXYy1HEaGzWUjQ25,1545466979.404845,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CNpTTm302FTq4dvzwc,1545421271.456517,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.153412,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -,"0.153412,48,48,0.0,1.0,76.0,1.0,76.0,Benign,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0"
